Year,SSP3-7.0 Total (W/m²),SSP3-7.0 CO2 (W/m²),SSP3-7.0 CH4 (W/m²),SSP3-7.0 N2O (W/m²),SSP3-7.0 Minor GHG (W/m²),SSP3-7.0 O3 (W/m²),SSP3-7.0 Stratospheric H2O (W/m²),SSP3-7.0 Contrails (W/m²),SSP3-7.0 Aerosol Radiation (W/m²),SSP3-7.0 Aerosol Cloud (W/m²),SSP3-7.0 Snow (W/m²),SSP3-7.0 Land Use (W/m²),SSP3-7.0 Volcanic (W/m²),SSP3-7.0 Solar (W/m²),SSP3-7.0 Total Antropgenic (W/m²),SSP3-7.0 Total Natural (W/m²)
1958,0.6138399738261657,0.6910577056794089,0.285274156501438,0.0765321628779873,0.0222114672219537,0.21089,0.0262208711121384,0.0077543734335573,-0.2218537636909417,-0.6860458622211952,0.0400769702951611,-0.1653915247004776,0.1787744492695583,0.1483389680475771,0.2867265565090303,0.3271134173171354
1959,0.57602812446895,0.6989924531118331,0.2899793607912683,0.0772816413694656,0.0244388380136352,0.2163449999999999,0.0266533482658805,0.0081721700689767,-0.2312428610839517,-0.70238012598727,0.0408291370939806,-0.168038612760368,0.1783279969910473,0.1166697785944521,0.2810303488834506,0.2949977755854994
1960,0.5366757997254661,0.7131387313501331,0.2931953259865968,0.0783180376726858,0.0269679375994737,0.2218,0.0269489425458601,0.0087258078767618,-0.2465244143323461,-0.7312151185495012,0.0419071763060008,-0.1694334331726547,0.1778774428870662,0.0949693635553896,0.2638289932830102,0.2728468064424559
1961,0.4636676425588562,0.7247412822921409,0.2957125864720494,0.0794381778666987,0.0299165171364353,0.227815,0.0271803156346607,0.0095131866186723,-0.2588076799856143,-0.7573059384886357,0.0424414404423539,-0.1701393219648289,0.1662893194248463,0.0468727571100771,0.2505055660239327,0.2131620765349234
1962,0.2643278566479778,0.7375579007971402,0.3018728993061721,0.080621190556154,0.0333057119602202,0.23383,0.0277465385649638,0.0104209097850182,-0.2625001648848743,-0.7596348575021493,0.0428796037892481,-0.1708452107570032,-0.0243829669988642,0.0134563020319521,0.2752545216148899,-0.010926664966912
1963,-0.6687368876126524,0.7479324225757109,0.3103747175292292,0.0819266737295423,0.0372572817803817,0.239845,0.0285279801178178,0.0111133007458668,-0.2797056364286843,-0.8094890516568141,0.0458836317934919,-0.1715510995491774,-0.9127327755163448,0.0018806672663271,0.2421152206373653,-0.9108521082500176
1964,-0.396074819002629,0.7596245882069643,0.3180507281560333,0.0831501032740464,0.0418315696855568,0.24586,0.0292335178635751,0.0118439286049242,-0.2884117546387091,-0.8000159494676546,0.0438310195509069,-0.1722569883413516,-0.665329647600748,-0.0034859342961728,0.2727407628942918,-0.6688155818969208
1965,-0.0768941533529485,0.7678326578944084,0.3243443016980605,0.08438732066535,0.0470124179165249,0.251875,0.0298119894037387,0.0126328987513048,-0.30094825363326,-0.8199803387598601,0.0445046970621184,-0.1729628771335259,-0.3449133454216356,-0.0004906217961728,0.2685098138648599,-0.3454039672178084
1966,0.4159461731224024,0.7860677416847789,0.329452706574933,0.0857914966392639,0.0527851537164586,0.2578899999999999,0.0302815265938852,0.0138020828956383,-0.3127142960840718,-0.8323695558131315,0.0447526529665116,-0.1736687659257001,0.1087342889746968,0.0251411408991396,0.2820707432485659,0.1338754298738365
1967,0.1897938608955149,0.7962560900365518,0.3349225407496951,0.0871915247800861,0.0592445692040998,0.2639049999999999,0.0307842844274729,0.0157501909634755,-0.3214393314152572,-0.8535569395714804,0.0460944365847081,-0.1743746547178744,-0.1518409822560399,0.0568571321100771,0.2847777110414777,-0.0949838501459627
