Year,SSP5-8.5 Total (W/m²),SSP5-8.5 CO2 (W/m²),SSP5-8.5 CH4 (W/m²),SSP5-8.5 N2O (W/m²),SSP5-8.5 Minor GHG (W/m²),SSP5-8.5 O3 (W/m²),SSP5-8.5 Stratospheric H2O (W/m²),SSP5-8.5 Contrails (W/m²),SSP5-8.5 Aerosol Radiation (W/m²),SSP5-8.5 Aerosol Cloud (W/m²),SSP5-8.5 Snow (W/m²),SSP5-8.5 Land Use (W/m²),SSP5-8.5 Volcanic (W/m²),SSP5-8.5 Solar (W/m²),SSP5-8.5 Total Antropgenic (W/m²),SSP5-8.5 Total Natural (W/m²)
2345,12.58016099583848,12.347538091601974,0.1857556806701612,0.4185180824852993,0.070366094081535,-0.1166983928029328,0.0170736663318301,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.58016099583848,0.0
2346,12.57719880739613,12.345166037101574,0.1856050501513358,0.4184605612731643,0.0701894064435979,-0.1168898422262248,0.0170598211820692,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.57719880739613,0.0
2347,12.574275511706157,12.34282182874323,0.1854595988145599,0.4184027246565711,0.0700161791010699,-0.1170790451548458,0.0170464520749567,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.574275511706157,0.0
2348,12.571380205758553,12.340505319940377,0.1853141388219768,0.4183419992111853,0.0698464033945547,-0.1172685112524012,0.0170330821722488,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.571380205758553,0.0
2349,12.568501626648594,12.338187755598078,0.185173821843986,0.4182866337432205,0.0696798740626036,-0.1174544170577766,0.0170201849878706,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.568501626648594,0.0
2350,12.565622462427212,12.335869475478374,0.1850335138253107,0.4182285003219544,0.0695165153138924,-0.117640604609915,0.0170072886269847,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.565622462427212,0.0
2351,12.562749334458012,12.333550194439994,0.1848931543191182,0.4181731038666804,0.0693563170759072,-0.1178255962479417,0.0169943875336421,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.562749334458012,0.0
2352,12.55987560436384,12.331230195456124,0.1847528036301474,0.4181149601165479,0.0691992211273128,-0.1180108366876371,0.0169814872507313,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.55987560436384,0.0
2353,12.557007737356502,12.328909135602112,0.1846124120249173,0.4180595607125665,0.069045082569465,-0.118194810230189,0.0169685832070173,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.557007737356502,0.0
2354,12.554152929941448,12.326587130708434,0.1844771886129783,0.4180067605880813,0.0688938122949169,-0.1183758899295004,0.016956154195924,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.554152929941448,0.0
2355,12.551318298167164,12.324292978166598,0.1843367710251821,0.4179512011356878,0.0687452881579492,-0.1185589615528976,0.0169432477640319,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.551318298167164,0.0
2356,12.548468036084111,12.321969201481224,0.1842015178270651,0.4178983988148118,0.0685994175633854,-0.1187390890881376,0.0169308160151527,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.548468036084111,0.0
2357,12.545648576251928,12.319673184754423,0.1840662395482985,0.417845435269303,0.0684562975250998,-0.1189187362768039,0.0169183819609947,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.545648576251928,0.0
2358,12.54280275093269,12.317347516893676,0.1839309361067127,0.4177926251570638,0.0683158262235619,-0.1190978725129441,0.0169059455940053,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.54280275093269,0.0
2359,12.53999490753905,12.315049746716529,0.1838008523345461,0.4177394932631544,0.0681778044319146,-0.1192747516687533,0.0168939889910463,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.53999490753905,0.0
2360,12.537153286847966,12.312722418337898,0.1836655099140492,0.4176866878617138,0.0680421971877244,-0.1194528489653579,0.0168815490413243,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.537153286847966,0.0
2361,12.534374179786138,12.310451708232724,0.1835301547841869,0.4176363126113554,0.0679088749900062,-0.1196297522261725,0.0168691079234256,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.534374179786138,0.0
2362,12.531575341326318,12.308150971004771,0.1833999895953689,0.4175859410242454,0.0677779979932662,-0.1198044755990332,0.0168571438370845,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.531575341326318,0.0
2363,12.528807158175898,12.305878428608043,0.183269806124006,0.4175353995337152,0.0676493258725319,-0.1199787535033209,0.0168451780703098,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.528807158175898,0.0
2364,12.526004955786002,12.30357624466244,0.1831343768910384,0.4174851987633591,0.067522902629685,-0.1201542707723836,0.0168327301412509,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.526004955786002,0.0
2365,12.523215130078096,12.301273132489758,0.1830041471012252,0.4174375573078737,0.0673985354301706,-0.1203267758386784,0.0168207601171326,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.523215130078096,0.0
2366,12.52045225993615,12.298997947833463,0.1828739024607319,0.4173870114594037,0.06727633586098,-0.1204994998770612,0.0168087887280194,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.52045225993615,0.0
2367,12.517665653978842,12.296693034165187,0.1827436252451533,0.4173393771850361,0.0671560259368809,-0.1206709963688091,0.016796814344779,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.517665653978842,0.0
2368,12.51490929381811,12.294415955381206,0.1826133455695737,0.4172915960634452,0.0670377511576101,-0.1208419675597635,0.0167848397354285,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.51490929381811,0.0
2369,12.512154710629767,12.292138255289627,0.1824830369267152,0.4172438033504416,0.0669214466748046,-0.1210124675459976,0.016772862463561,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.512154710629767,0.0
2370,12.509404777477302,12.289859408733484,0.1823526957400184,0.4171987739393474,0.066807007103927,-0.1211817637105263,0.0167608822004383,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.509404777477302,0.0
2371,12.506689058959797,12.287608856483224,0.1822275772901797,0.4171506716142533,0.0666943863222419,-0.1213495882040011,0.0167493819832886,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.506689058959797,0.0
2372,12.50394171653098,12.285328246722557,0.1820972055036425,0.4171056144908847,0.0665834548818602,-0.1215179774461651,0.0167373989075927,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.50394171653098,0.0
2373,12.501203363513287,12.283046953210633,0.1819720276139785,0.4170604296073774,0.0664743593516652,-0.1216840729680307,0.0167258932270528,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.501203363513287,0.0
2374,12.498516422604816,12.280822531720592,0.1818416197154389,0.4170150784761349,0.0663669959178002,-0.1218514835278982,0.0167139068321352,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.498516422604816,0.0
2375,12.49578038032054,12.278539363772037,0.181716407229713,0.4169698808613949,0.0662612338056528,-0.1220166767905818,0.0167023979717109,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.49578038032054,0.0
2376,12.493049205491802,12.276255458767505,0.1815911851249245,0.4169274100372027,0.0661570659540059,-0.1221805760896013,0.0166908882271539,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.493049205491802,0.0
2377,12.49034472557848,12.273999672116393,0.1814659546213342,0.4168820611924407,0.0660545448987666,-0.1223446584316909,0.016679377710624,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.49034472557848,0.0
2378,12.487644437705985,12.271742873575194,0.1813406824744067,0.4168394629871698,0.0659533975902339,-0.1225076157580963,0.0166678633664619,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.487644437705985,0.0
2379,12.484945569137974,12.26948535209799,0.1812153933894496,0.4167968541594689,0.0658538782898312,-0.1226700297348238,0.0166563474654468,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.484945569137974,0.0
2380,12.482247625207687,12.267226870979954,0.1810901032962404,0.4167542424942869,0.0657557675732298,-0.1228319640783937,0.0166448314717587,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.482247625207687,0.0
2381,12.479532668078878,12.264938404714904,0.180970005445299,0.4167144017764412,0.0656591383773945,-0.1229908484269179,0.0166337927211442,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.479532668078878,0.0
2382,12.47683699824436,12.262678226809909,0.1808446713700591,0.4166717986759753,0.0655638898595642,-0.1231516346266239,0.0166222726848635,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.47683699824436,0.0
2383,12.47418175683145,12.260446203370288,0.1807245417035539,0.4166316365992629,0.0654698969583744,-0.1233095262805728,0.016611231009933,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.47418175683145,0.0
2384,12.471556194411397,12.258242300815368,0.1806044017520834,0.4165913215254731,0.0653773454678406,-0.1234671370096448,0.0166001883896636,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.471556194411397,0.0
2385,12.468866530403304,12.255979569957557,0.1804789935611199,0.416551450211883,0.0652860610165134,-0.123625979355446,0.0165886615410629,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.468866530403304,0.0
2386,12.466185135796144,12.253715933687229,0.1803588163015181,0.4165114452867741,0.0651960517419027,-0.1237825001835241,0.0165776154916301,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.466185135796144,0.0
